Time,kx,ky,Amp
2.0833,12,4,5.45E-22
2.0833,13,4,2.85E-21
2.0833,14,4,4.38E-22
2.0833,15,4,3.47E-21
2.0833,16,4,7.33E-22
2.0833,17,4,4.84E-21
2.0833,18,4,1.14E-21
2.0833,19,4,3.11E-22
2.0833,20,4,2.48E-23
2.0833,21,4,1.18E-22
2.0833,22,4,5.75E-23
2.0833,23,4,3.89E-23
2.0833,24,4,4.74E-23
2.0833,25,4,1.02E-22
2.0833,26,4,2.21E-23
2.0833,27,4,2.93E-23
2.0833,28,4,4.23E-23
2.0833,29,4,1.30E-22
2.0833,30,4,8.20E-23
2.0833,31,4,1.11E-22
2.0833,0,5,1.16E-21
2.0833,1,5,1.72E-19
2.0833,2,5,6.64E-22
2.0833,3,5,3.60E-21
2.0833,4,5,1.41E-21
2.0833,5,5,1.27E-21
2.0833,6,5,8.63E-22
2.0833,7,5,8.06E-22
2.0833,8,5,4.00E-22
2.0833,9,5,1.54E-21
2.0833,10,5,1.31E-21
2.0833,11,5,1.78E-21
2.0833,12,5,5.36E-22
2.0833,13,5,7.12E-22
2.0833,14,5,4.16E-22
2.0833,15,5,3.39E-21
2.0833,16,5,6.08E-22
2.0833,17,5,4.27E-21
2.0833,18,5,1.03E-21
2.0833,19,5,3.13E-22
2.0833,20,5,4.42E-23
2.0833,21,5,1.17E-22
2.0833,22,5,2.15E-23
2.0833,23,5,4.43E-23
2.0833,24,5,2.54E-23
2.0833,25,5,6.32E-23
2.0833,26,5,4.93E-24
2.0833,27,5,7.25E-23
2.0833,28,5,2.59E-23
2.0833,29,5,3.78E-23
2.0833,30,5,1.68E-23
2.0833,31,5,1.57E-22
2.0833,0,6,5.79E-22
2.0833,1,6,3.24E-07
2.0833,2,6,4.76E-22
2.0833,3,6,3.32E-21
2.0833,4,6,3.61E-22
2.0833,5,6,2.45E-21
2.0833,6,6,7.48E-22
2.0833,7,6,2.58E-21
2.0833,8,6,9.90E-22
2.0833,9,6,1.88E-21
2.0833,10,6,1.59E-21
2.0833,11,6,3.45E-21
2.0833,12,6,1.04E-21
2.0833,13,6,1.72E-21
2.0833,14,6,4.19E-22
2.0833,15,6,4.77E-21
2.0833,16,6,9.81E-22
2.0833,17,6,2.28E-21
2.0833,18,6,5.95E-22
2.0833,19,6,2.45E-22
2.0833,20,6,1.01E-22
2.0833,21,6,2.17E-23
2.0833,22,6,2.71E-23
2.0833,23,6,8.56E-23
2.0833,24,6,3.62E-23
2.0833,25,6,7.58E-23
2.0833,26,6,3.91E-23
2.0833,27,6,3.43E-23
2.0833,28,6,2.06E-23
2.0833,29,6,4.62E-23
2.0833,30,6,1.43E-23
2.0833,31,6,8.13E-23
2.0833,0,7,7.77E-22
2.0833,1,7,1.17E-19
2.0833,2,7,2.21E-22
2.0833,3,7,2.21E-21
2.0833,4,7,1.15E-21
2.0833,5,7,3.25E-21
2.0833,6,7,1.03E-21
2.0833,7,7,1.57E-21
2.0833,8,7,1.23E-21
2.0833,9,7,3.98E-21
2.0833,10,7,1.43E-21
2.0833,11,7,2.08E-21
2.0833,12,7,1.92E-21
2.0833,13,7,2.41E-21
2.0833,14,7,9.93E-22
2.0833,15,7,3.14E-21
2.0833,16,7,1.06E-21
2.0833,17,7,1.05E-21
2.0833,18,7,4.81E-22
2.0833,19,7,4.37E-22
2.0833,20,7,1.26E-22
2.0833,21,7,3.67E-23
2.0833,22,7,6.36E-23
2.0833,23,7,9.39E-23
2.0833,24,7,1.52E-23
2.0833,25,7,1.29E-22
2.0833,26,7,1.71E-23
2.0833,27,7,4.20E-23
2.0833,28,7,2.06E-23
2.0833,29,7,9.68E-23
2.0833,30,7,2.12E-23
2.0833,31,7,3.85E-23
2.0833,0,8,1.78E-21
2.0833,1,8,1.79E-07
2.0833,2,8,5.18E-22
2.0833,3,8,4.50E-21
2.0833,4,8,1.53E-21
2.0833,5,8,3.78E-21
2.0833,6,8,1.23E-21
2.0833,7,8,4.09E-22
2.0833,8,8,9.52E-22
2.0833,9,8,5.19E-21
2.0833,10,8,1.09E-21
2.0833,11,8,1.09E-21
2.0833,12,8,2.35E-21
2.0833,13,8,2.11E-21
2.0833,14,8,1.53E-21
2.0833,15,8,1.84E-21
2.0833,16,8,5.30E-22
2.0833,17,8,1.27E-21
2.0833,18,8,7.50E-22
2.0833,19,8,4.56E-22
2.0833,20,8,1.21E-22
2.0833,21,8,3.29E-23
2.0833,22,8,9.87E-23
2.0833,23,8,1.39E-22
2.0833,24,8,3.41E-23
2.0833,25,8,4.11E-23
2.0833,26,8,4.53E-23
2.0833,27,8,4.72E-23
2.0833,28,8,4.50E-23
2.0833,29,8,3.11E-23
2.0833,30,8,4.99E-23
2.0833,31,8,1.32E-22
2.0833,0,9,1.94E-21
2.0833,1,9,1.41E-19
2.0833,2,9,1.16E-21
2.0833,3,9,2.70E-21
2.0833,4,9,1.21E-21
2.0833,5,9,1.59E-21
2.0833,6,9,1.41E-21
2.0833,7,9,1.28E-21
2.0833,8,9,6.40E-22
2.0833,9,9,3.37E-21
2.0833,10,9,9.52E-22
2.0833,11,9,1.75E-21
2.0833,12,9,1.92E-21
2.0833,13,9,2.11E-21
2.0833,14,9,1.57E-21
2.0833,15,9,2.77E-21
2.0833,16,9,6.75E-23
2.0833,17,9,1.13E-21
2.0833,18,9,7.49E-22
2.0833,19,9,6.32E-23
2.0833,20,9,1.18E-22
2.0833,21,9,3.38E-23
2.0833,22,9,6.22E-23
2.0833,23,9,5.24E-23
2.0833,24,9,3.49E-23
2.0833,25,9,6.11E-23
2.0833,26,9,4.23E-23
2.0833,27,9,4.45E-23
2.0833,28,9,5.31E-23
2.0833,29,9,6.86E-23
2.0833,30,9,4.94E-23
2.0833,31,9,3.16E-23
2.0833,0,10,1.40E-21
2.0833,1,10,1.14E-07
2.0833,2,10,1.28E-21
2.0833,3,10,2.42E-21
2.0833,4,10,7.80E-22
2.0833,5,10,6.67E-22
2.0833,6,10,1.47E-21
2.0833,7,10,2.27E-21
2.0833,8,10,6.20E-22
2.0833,9,10,1.04E-21
2.0833,10,10,8.81E-22
2.0833,11,10,1.80E-21
2.0833,12,10,9.82E-22
2.0833,13,10,2.17E-21
2.0833,14,10,1.21E-21
2.0833,15,10,3.66E-21
2.0833,16,10,3.50E-22
2.0833,17,10,7.26E-22
2.0833,18,10,4.52E-22
2.0833,19,10,3.55E-22
2.0833,20,10,9.73E-23
2.0833,21,10,1.05E-22
2.0833,22,10,7.25E-23
2.0833,23,10,1.10E-22
2.0833,24,10,2.60E-23
2.0833,25,10,1.11E-22
2.0833,26,10,5.50E-23
2.0833,27,10,9.09E-23
2.0833,28,10,1.31E-23
2.0833,29,10,2.49E-23
2.0833,30,10,2.16E-23
2.0833,31,10,1.29E-22
2.0833,0,11,7.93E-22
2.0833,1,11,3.14E-20
2.0833,2,11,1.16E-21
2.0833,3,11,1.80E-21
2.0833,4,11,8.90E-22
2.0833,5,11,1.73E-21
2.0833,6,11,1.58E-21
2.0833,7,11,1.75E-21
2.0833,8,11,1.01E-21
2.0833,9,11,4.00E-22
2.0833,10,11,8.14E-22
2.0833,11,11,6.40E-22
2.0833,12,11,8.77E-22
2.0833,13,11,2.07E-21
2.0833,14,11,1.00E-21
2.0833,15,11,2.82E-21
2.0833,16,11,6.60E-22
2.0833,17,11,1.76E-21
2.0833,18,11,1.14E-22
2.0833,19,11,3.31E-22
2.0833,20,11,9.89E-23
2.0833,21,11,1.49E-23
2.0833,22,11,4.08E-23
2.0833,23,11,6.75E-23
2.0833,24,11,4.20E-23
2.0833,25,11,5.86E-23
2.0833,26,11,4.75E-23
2.0833,27,11,1.18E-22
2.0833,28,11,4.49E-23
2.0833,29,11,4.28E-23
2.0833,30,11,2.74E-23
2.0833,31,11,1.84E-22
2.0833,0,12,6.00E-22
2.0833,1,12,7.83E-08
2.0833,2,12,1.41E-21
2.0833,3,12,5.93E-22
2.0833,4,12,1.25E-21
2.0833,5,12,2.87E-21
2.0833,6,12,1.57E-21
2.0833,7,12,1.40E-21
2.0833,8,12,1.16E-21
2.0833,9,12,3.88E-22
2.0833,10,12,8.41E-22
2.0833,11,12,1.51E-21
2.0833,12,12,1.16E-21
2.0833,13,12,1.87E-21
2.0833,14,12,1.14E-21
2.0833,15,12,2.46E-21
2.0833,16,12,7.94E-22
2.0833,17,12,2.62E-21
2.0833,18,12,1.84E-22
2.0833,19,12,5.06E-23
2.0833,20,12,8.31E-23
2.0833,21,12,9.82E-23
2.0833,22,12,6.64E-23
2.0833,23,12,1.06E-22
2.0833,24,12,2.73E-23
2.0833,25,12,9.14E-23
2.0833,26,12,4.78E-23
2.0833,27,12,6.44E-23
2.0833,28,12,3.68E-23
2.0833,29,12,1.04E-22
2.0833,30,12,4.76E-23
2.0833,31,12,1.29E-22
2.0833,0,13,7.02E-22
2.0833,1,13,2.83E-20
2.0833,2,13,1.37E-21
2.0833,3,13,6.30E-22
2.0833,4,13,1.35E-21
2.0833,5,13,2.06E-21
2.0833,6,13,1.26E-21
2.0833,7,13,1.91E-21
2.0833,8,13,5.37E-22
2.0833,9,13,7.44E-22
2.0833,10,13,6.98E-22
2.0833,11,13,9.66E-22
2.0833,12,13,1.20E-21
2.0833,13,13,1.54E-21
2.0833,14,13,1.18E-21
2.0833,15,13,1.53E-21
2.0833,16,13,8.15E-22
2.0833,17,13,2.04E-21
2.0833,18,13,6.36E-22
2.0833,19,13,1.98E-22
2.0833,20,13,6.28E-23
2.0833,21,13,3.20E-23
2.0833,22,13,3.44E-23
2.0833,23,13,6.73E-23
2.0833,24,13,4.28E-23
2.0833,25,13,8.25E-23
2.0833,26,13,4.36E-23
2.0833,27,13,7.08E-23
2.0833,28,13,3.17E-24
2.0833,29,13,8.18E-23
2.0833,30,13,2.53E-23
2.0833,31,13,2.12E-22
2.0833,0,14,1.15E-21
2.0833,1,14,5.71E-08
2.0833,2,14,8.57E-22
2.0833,3,14,1.43E-21
2.0833,4,14,9.00E-22
2.0833,5,14,1.07E-21
2.0833,6,14,6.89E-22
2.0833,7,14,2.28E-21
2.0833,8,14,7.64E-22
2.0833,9,14,6.68E-22
2.0833,10,14,2.88E-22
2.0833,11,14,9.42E-22
2.0833,12,14,1.07E-21
2.0833,13,14,8.74E-22
2.0833,14,14,9.57E-22
2.0833,15,14,1.04E-21
2.0833,16,14,7.33E-22
2.0833,17,14,3.43E-22
2.0833,18,14,1.26E-21
2.0833,19,14,2.33E-22
2.0833,20,14,5.70E-23
2.0833,21,14,9.97E-23
2.0833,22,14,3.89E-23
2.0833,23,14,3.02E-23
2.0833,24,14,3.07E-23
2.0833,25,14,3.07E-23
2.0833,26,14,1.34E-23
2.0833,27,14,4.53E-23
2.0833,28,14,2.83E-23
2.0833,29,14,2.41E-23
2.0833,30,14,3.19E-23
2.0833,31,14,1.30E-22
2.0833,0,15,1.70E-21
2.0833,1,15,1.32E-20
2.0833,2,15,3.58E-22
2.0833,3,15,3.25E-21
2.0833,4,15,1.19E-21
2.0833,5,15,8.79E-22
2.0833,6,15,3.32E-22
2.0833,7,15,1.42E-21
2.0833,8,15,1.57E-21
2.0833,9,15,6.87E-22
2.0833,10,15,1.25E-21
2.0833,11,15,1.67E-21
2.0833,12,15,1.57E-21
2.0833,13,15,2.44E-22
2.0833,14,15,1.66E-21
2.0833,15,15,2.34E-21
2.0833,16,15,1.51E-21
2.0833,17,15,2.55E-21
2.0833,18,15,1.85E-21
2.0833,19,15,4.12E-22
2.0833,20,15,8.36E-23
2.0833,21,15,7.00E-23
2.0833,22,15,4.70E-23
2.0833,23,15,7.84E-23
2.0833,24,15,3.65E-23
2.0833,25,15,1.36E-23
2.0833,26,15,5.56E-24
2.0833,27,15,1.01E-22
2.0833,28,15,1.90E-23
2.0833,29,15,3.40E-23
2.0833,30,15,4.78E-23
2.0833,31,15,1.86E-22
2.0833,0,16,2.10E-21
2.0833,1,16,4.34E-08
2.0833,2,16,5.28E-22
2.0833,3,16,3.95E-21
2.0833,4,16,1.94E-21
2.0833,5,16,1.36E-21
2.0833,6,16,9.53E-22
2.0833,7,16,1.57E-21
2.0833,8,16,1.82E-21
2.0833,9,16,9.90E-22
2.0833,10,16,1.82E-21
2.0833,11,16,2.61E-21
2.0833,12,16,2.02E-21
2.0833,13,16,8.95E-22
2.0833,14,16,2.37E-21
2.0833,15,16,2.16E-21
2.0833,16,16,2.02E-21
2.0833,17,16,2.98E-21
2.0833,18,16,1.76E-21
2.0833,19,16,7.51E-22
2.0833,20,16,8.42E-23
2.0833,21,16,1.55E-22
2.0833,22,16,6.25E-23
2.0833,23,16,6.36E-23
2.0833,24,16,5.71E-23
2.0833,25,16,9.98E-23
2.0833,26,16,2.26E-23
2.0833,27,16,6.94E-23
2.0833,28,16,4.85E-23
2.0833,29,16,9.88E-23
2.0833,30,16,4.84E-23
2.0833,31,16,1.00E-22
2.0833,0,17,1.91E-21
2.0833,1,17,9.08E-21
2.0833,2,17,7.11E-22
2.0833,3,17,2.39E-21
2.0833,4,17,1.91E-21
2.0833,5,17,9.85E-22
2.0833,6,17,1.26E-21
2.0833,7,17,1.70E-21
2.0833,8,17,1.35E-21
2.0833,9,17,1.10E-21
2.0833,10,17,1.44E-21
2.0833,11,17,2.00E-21
2.0833,12,17,1.71E-21
2.0833,13,17,1.36E-21
2.0833,14,17,2.21E-21
2.0833,15,17,2.87E-22
2.0833,16,17,1.60E-21
2.0833,17,17,2.14E-21
2.0833,18,17,9.24E-22
2.0833,19,17,7.29E-22
2.0833,20,17,9.89E-23
2.0833,21,17,5.17E-23
2.0833,22,17,6.04E-23
2.0833,23,17,4.84E-23
2.0833,24,17,3.84E-23
2.0833,25,17,1.26E-22
2.0833,26,17,4.27E-23
2.0833,27,17,1.28E-22
2.0833,28,17,4.48E-23
2.0833,29,17,2.32E-23
2.0833,30,17,5.98E-23
2.0833,31,17,2.71E-22
2.0833,0,18,1.22E-21
2.0833,1,18,3.40E-08
2.0833,2,18,1.02E-21
2.0833,3,18,6.97E-22
2.0833,4,18,1.52E-21
2.0833,5,18,1.30E-21
2.0833,6,18,1.14E-21
2.0833,7,18,2.06E-21
2.0833,8,18,6.04E-22
2.0833,9,18,2.39E-21
2.0833,10,18,6.36E-22
2.0833,11,18,7.49E-22
2.0833,12,18,1.06E-21
2.0833,13,18,1.18E-21
2.0833,14,18,1.23E-21
2.0833,15,18,1.33E-21
2.0833,16,18,1.09E-21
2.0833,17,18,6.35E-22
2.0833,18,18,2.32E-22
2.0833,19,18,5.03E-22
2.0833,20,18,5.88E-23
2.0833,21,18,1.02E-22
2.0833,22,18,5.10E-23
2.0833,23,18,7.48E-23
2.0833,24,18,3.54E-23
2.0833,25,18,8.22E-23
2.0833,26,18,3.35E-23
2.0833,27,18,1.05E-23
2.0833,28,18,1.41E-23
2.0833,29,18,1.25E-22
2.0833,30,18,6.58E-23
2.0833,31,18,6.13E-23
2.0833,0,19,6.93E-22
2.0833,1,19,9.90E-21
2.0833,2,19,1.31E-21
2.0833,3,19,7.69E-22
2.0833,4,19,1.60E-21
2.0833,5,19,2.63E-21
2.0833,6,19,8.26E-22
2.0833,7,19,2.45E-21
2.0833,8,19,1.29E-21
2.0833,9,19,3.17E-21
2.0833,10,19,6.20E-23
2.0833,11,19,7.78E-22
2.0833,12,19,1.77E-21
2.0833,13,19,2.46E-22
2.0833,14,19,3.14E-22
2.0833,15,19,1.76E-21
2.0833,16,19,1.15E-21
2.0833,17,19,2.21E-21
2.0833,18,19,3.43E-22
2.0833,19,19,4.85E-22
2.0833,20,19,6.90E-23
2.0833,21,19,5.30E-23
2.0833,22,19,1.26E-23
2.0833,23,19,8.45E-23
2.0833,24,19,4.22E-23
2.0833,25,19,1.26E-22
2.0833,26,19,4.84E-23
2.0833,27,19,2.09E-23
2.0833,28,19,4.99E-23
2.0833,29,19,5.25E-23
2.0833,30,19,9.32E-23
2.0833,31,19,1.26E-22
2.0833,0,20,8.60E-22
2.0833,1,20,2.72E-08
2.0833,2,20,1.25E-21
2.0833,3,20,1.11E-21
2.0833,4,20,1.76E-21
2.0833,5,20,2.65E-21
2.0833,6,20,4.17E-22
2.0833,7,20,2.87E-21
2.0833,8,20,1.74E-21
2.0833,9,20,3.36E-21
2.0833,10,20,4.08E-22
2.0833,11,20,1.52E-21
2.0833,12,20,2.70E-21
2.0833,13,20,7.45E-22
2.0833,14,20,7.01E-22
2.0833,15,20,2.22E-21
2.0833,16,20,9.64E-22
2.0833,17,20,2.50E-21
2.0833,18,20,1.65E-22
2.0833,19,20,5.11E-22
2.0833,20,20,5.95E-23
2.0833,21,20,5.37E-23
2.0833,22,20,6.00E-23
2.0833,23,20,9.52E-23
2.0833,24,20,8.26E-23
2.0833,25,20,4.63E-23
2.0833,26,20,5.17E-23
2.0833,27,20,4.98E-23
2.0833,28,20,6.57E-23
2.0833,29,20,1.18E-22
2.0833,30,20,8.23E-23
2.0833,31,20,1.44E-23
2.0833,0,21,1.14E-21
2.0833,1,21,2.50E-20
2.0833,2,21,7.48E-22
2.0833,3,21,2.17E-21
2.0833,4,21,1.60E-21
2.0833,5,21,1.62E-21
2.0833,6,21,4.47E-22
2.0833,7,21,2.24E-21
2.0833,8,21,1.44E-21
2.0833,9,21,2.88E-21
2.0833,10,21,6.18E-22
2.0833,11,21,1.62E-21
2.0833,12,21,2.81E-21
2.0833,13,21,1.45E-21
2.0833,14,21,9.80E-22
2.0833,15,21,2.31E-21
2.0833,16,21,5.90E-22
2.0833,17,21,9.92E-22
2.0833,18,21,6.74E-22
2.0833,19,21,2.86E-22
2.0833,20,21,4.26E-23
2.0833,21,21,3.72E-23
2.0833,22,21,1.00E-23
2.0833,23,21,9.69E-23
2.0833,24,21,8.01E-23
2.0833,25,21,3.39E-23
2.0833,26,21,5.59E-23
2.0833,27,21,3.94E-23
2.0833,28,21,6.77E-23
2.0833,29,21,5.00E-23
2.0833,30,21,7.53E-23
2.0833,31,21,1.59E-22
2.0833,0,22,1.23E-21
2.0833,1,22,2.23E-08
2.0833,2,22,1.08E-22
2.0833,3,22,3.66E-21
2.0833,4,22,1.63E-21
2.0833,5,22,1.00E-21
2.0833,6,22,8.33E-22
2.0833,7,22,1.78E-21
2.0833,8,22,8.65E-22
2.0833,9,22,1.82E-21
2.0833,10,22,4.14E-22
2.0833,11,22,1.55E-21
2.0833,12,22,2.12E-21
2.0833,13,22,1.79E-21
2.0833,14,22,1.31E-21
2.0833,15,22,1.60E-21
2.0833,16,22,8.93E-22
2.0833,17,22,1.98E-21
2.0833,18,22,1.04E-21
2.0833,19,22,1.45E-22
2.0833,20,22,4.43E-23
2.0833,21,22,1.00E-22
2.0833,22,22,2.48E-23
2.0833,23,22,5.10E-23
2.0833,24,22,4.60E-23
2.0833,25,22,5.63E-23
2.0833,26,22,2.07E-23
2.0833,27,22,7.96E-23
2.0833,28,22,2.87E-23
2.0833,29,22,9.66E-23
2.0833,30,22,4.09E-23
2.0833,31,22,3.67E-23
2.0833,0,23,8.78E-22
2.0833,1,23,1.20E-20
2.0833,2,23,7.34E-22
2.0833,3,23,4.39E-21
2.0833,4,23,1.94E-21
2.0833,5,23,1.80E-21
2.0833,6,23,9.17E-22
2.0833,7,23,1.99E-21
2.0833,8,23,5.36E-22
2.0833,9,23,7.67E-22
2.0833,10,23,7.75E-23
2.0833,11,23,2.29E-21
2.0833,12,23,1.33E-21
2.0833,13,23,1.50E-21
2.0833,14,23,1.72E-21
2.0833,15,23,2.14E-21
2.0833,16,23,1.19E-21
2.0833,17,23,2.29E-21
2.0833,18,23,1.08E-21
2.0833,19,23,1.22E-22
2.0833,20,23,5.49E-23
2.0833,21,23,1.50E-22
2.0833,22,23,2.06E-23
2.0833,23,23,7.43E-23
2.0833,24,23,5.25E-23
2.0833,25,23,5.57E-23
2.0833,26,23,4.24E-23
2.0833,27,23,7.21E-23
2.0833,28,23,3.44E-23
2.0833,29,23,4.54E-23
2.0833,30,23,5.67E-23
2.0833,31,23,1.20E-22
2.0833,0,24,3.69E-22
2.0833,1,24,1.85E-08
2.0833,2,24,1.23E-21
2.0833,3,24,3.69E-21
2.0833,4,24,2.24E-21
2.0833,5,24,2.77E-21
2.0833,6,24,8.84E-22
2.0833,7,24,1.97E-21
2.0833,8,24,4.95E-22
2.0833,9,24,1.76E-21
2.0833,10,24,4.98E-22
2.0833,11,24,2.74E-21
2.0833,12,24,7.92E-22
2.0833,13,24,9.34E-22
2.0833,14,24,1.92E-21
2.0833,15,24,2.60E-21
2.0833,16,24,8.71E-22
2.0833,17,24,2.10E-21
2.0833,18,24,1.04E-21
2.0833,19,24,3.66E-22
2.0833,20,24,7.19E-23
2.0833,21,24,1.45E-22
2.0833,22,24,3.48E-23
2.0833,23,24,3.07E-23
2.0833,24,24,3.52E-23
2.0833,25,24,2.07E-23
2.0833,26,24,5.49E-23
2.0833,27,24,4.92E-23
2.0833,28,24,3.48E-23
2.0833,29,24,3.87E-23
2.0833,30,24,7.89E-23
2.0833,31,24,1.89E-22
2.0833,0,25,5.65E-22
2.0833,1,25,2.28E-20
2.0833,2,25,1.52E-21
2.0833,3,25,2.42E-21
2.0833,4,25,2.22E-21
2.0833,5,25,3.71E-21
2.0833,6,25,8.74E-22
2.0833,7,25,1.66E-21
2.0833,8,25,4.12E-22
2.0833,9,25,1.47E-21
2.0833,10,25,6.51E-22
2.0833,11,25,2.36E-21
2.0833,12,25,4.75E-22
2.0833,13,25,3.40E-22
2.0833,14,25,1.55E-21
2.0833,15,25,2.29E-21
2.0833,16,25,5.02E-22
2.0833,17,25,2.28E-21
2.0833,18,25,8.57E-22
2.0833,19,25,4.37E-22
2.0833,20,25,6.52E-23
2.0833,21,25,1.43E-22
2.0833,22,25,2.55E-23
2.0833,23,25,8.66E-23
2.0833,24,25,3.16E-23
2.0833,25,25,6.96E-23
2.0833,26,25,8.37E-23
2.0833,27,25,2.11E-23
2.0833,28,25,3.53E-23
2.0833,29,25,6.98E-23
2.0833,30,25,4.18E-23
2.0833,31,25,3.33E-22
2.0833,0,26,1.33E-21
2.0833,1,26,1.55E-08
2.0833,2,26,1.71E-21
2.0833,3,26,1.58E-21
2.0833,4,26,1.41E-21
2.0833,5,26,4.41E-21
2.0833,6,26,7.93E-22
2.0833,7,26,2.03E-21
2.0833,8,26,5.09E-22
2.0833,9,26,3.31E-22
2.0833,10,26,5.38E-22
2.0833,11,26,2.29E-21
2.0833,12,26,5.13E-22
2.0833,13,26,8.96E-22
2.0833,14,26,7.96E-22
2.0833,15,26,2.41E-21
2.0833,16,26,4.25E-22
2.0833,17,26,1.90E-21
2.0833,18,26,4.10E-22
2.0833,19,26,4.32E-22
2.0833,20,26,4.55E-23
2.0833,21,26,9.72E-23
2.0833,22,26,2.14E-23
2.0833,23,26,6.71E-23
2.0833,24,26,6.11E-23
2.0833,25,26,6.30E-23
2.0833,26,26,6.57E-23
2.0833,27,26,1.90E-23
2.0833,28,26,3.45E-23
2.0833,29,26,6.44E-23
2.0833,30,26,4.33E-23
2.0833,31,26,1.25E-22
2.0833,0,27,2.04E-21
2.0833,1,27,6.89E-20
2.0833,2,27,1.76E-21
2.0833,3,27,1.23E-21
2.0833,4,27,1.43E-22
2.0833,5,27,5.16E-21
2.0833,6,27,4.53E-22
2.0833,7,27,3.27E-21
2.0833,8,27,8.16E-22
2.0833,9,27,1.25E-21
2.0833,10,27,9.18E-22
2.0833,11,27,2.69E-21
2.0833,12,27,7.32E-22
2.0833,13,27,2.41E-21
2.0833,14,27,2.15E-22
2.0833,15,27,2.57E-21
2.0833,16,27,9.88E-23
2.0833,17,27,1.89E-21
2.0833,18,27,3.26E-22
2.0833,19,27,3.05E-22
2.0833,20,27,5.13E-23
2.0833,21,27,4.50E-23
2.0833,22,27,1.56E-23
2.0833,23,27,6.32E-23
2.0833,24,27,4.73E-23
2.0833,25,27,1.16E-22
2.0833,26,27,8.06E-23
2.0833,27,27,7.36E-23
2.0833,28,27,1.59E-23
2.0833,29,27,2.82E-23
2.0833,30,27,1.59E-23
2.0833,31,27,1.10E-22
2.0833,0,28,1.96E-21
2.0833,1,28,1.32E-08
2.0833,2,28,1.79E-21
2.0833,3,28,1.59E-21
2.0833,4,28,1.16E-21
2.0833,5,28,5.77E-21
2.0833,6,28,8.80E-23
2.0833,7,28,4.00E-21
2.0833,8,28,7.66E-22
2.0833,9,28,1.68E-21
2.0833,10,28,1.26E-21
2.0833,11,28,2.99E-21
2.0833,12,28,6.07E-22
2.0833,13,28,3.16E-21
2.0833,14,28,2.25E-22
2.0833,15,28,2.31E-21
2.0833,16,28,6.57E-22
2.0833,17,28,1.98E-21
2.0833,18,28,6.42E-22
2.0833,19,28,2.36E-22
2.0833,20,28,6.45E-23
2.0833,21,28,5.70E-23
2.0833,22,28,2.17E-23
2.0833,23,28,1.26E-22
2.0833,24,28,6.61E-23
2.0833,25,28,1.31E-23
2.0833,26,28,3.92E-23
2.0833,27,28,6.06E-23
2.0833,28,28,4.37E-23
2.0833,29,28,8.03E-23
2.0833,30,28,4.49E-23
2.0833,31,28,2.39E-22
2.0833,0,29,1.17E-21
2.0833,1,29,4.06E-20
2.0833,2,29,1.42E-21
2.0833,3,29,1.97E-21
2.0833,4,29,1.76E-21
2.0833,5,29,5.17E-21
2.0833,6,29,4.94E-22
2.0833,7,29,3.36E-21
2.0833,8,29,7.17E-22
2.0833,9,29,1.24E-21
2.0833,10,29,1.11E-21
2.0833,11,29,2.70E-21
2.0833,12,29,5.56E-22
2.0833,13,29,2.48E-21
2.0833,14,29,6.52E-22
2.0833,15,29,1.12E-21
2.0833,16,29,9.93E-22
2.0833,17,29,2.01E-21
2.0833,18,29,5.49E-22
2.0833,19,29,2.34E-23
2.0833,20,29,6.23E-23
2.0833,21,29,7.46E-23
2.0833,22,29,1.47E-23
2.0833,23,29,1.68E-22
2.0833,24,29,3.36E-23
2.0833,25,29,1.10E-22
2.0833,26,29,3.10E-23
2.0833,27,29,2.80E-23
2.0833,28,29,1.06E-23
2.0833,29,29,7.19E-23
2.0833,30,29,2.28E-23
2.0833,31,29,5.27E-23
2.0833,0,30,3.00E-22
2.0833,1,30,1.13E-08
2.0833,2,30,4.56E-22
2.0833,3,30,1.32E-21
2.0833,4,30,1.83E-21
2.0833,5,30,3.26E-21
2.0833,6,30,1.12E-21
2.0833,7,30,1.75E-21
2.0833,8,30,1.01E-21
2.0833,9,30,6.72E-22
2.0833,10,30,6.82E-22
2.0833,11,30,2.08E-21
2.0833,12,30,6.74E-22
2.0833,13,30,1.22E-21
2.0833,14,30,9.41E-22
2.0833,15,30,1.09E-21
2.0833,16,30,1.11E-21
2.0833,17,30,1.36E-21
2.0833,18,30,1.04E-21
2.0833,19,30,8.79E-23
2.0833,20,30,5.56E-23
2.0833,21,30,9.41E-23
2.0833,22,30,5.11E-23
2.0833,23,30,9.63E-23
2.0833,24,30,1.79E-23
2.0833,25,30,4.08E-23
2.0833,26,30,5.51E-23
2.0833,27,30,3.74E-23
2.0833,28,30,2.25E-23
2.0833,29,30,8.03E-23
2.0833,30,30,1.10E-23
2.0833,31,30,2.68E-22
2.0833,0,31,5.21E-22
2.0833,1,31,8.19E-20
2.0833,2,31,6.75E-22
2.0833,3,31,4.52E-22
2.0833,4,31,1.65E-21
2.0833,5,31,1.11E-21
2.0833,6,31,1.76E-21
2.0833,7,31,2.82E-22
2.0833,8,31,1.50E-21
2.0833,9,31,6.69E-22
2.0833,10,31,4.14E-22
2.0833,11,31,2.18E-21
2.0833,12,31,9.09E-22
2.0833,13,31,8.94E-22
2.0833,14,31,1.08E-21
2.0833,15,31,2.03E-21
2.0833,16,31,1.11E-21
2.0833,17,31,9.04E-22
2.0833,18,31,1.44E-21
2.0833,19,31,2.23E-22
2.0833,20,31,7.46E-23
2.0833,21,31,1.16E-22
